"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2013","2013",40.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2014","2014",47.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2015","2015",53.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2016","2016",34.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FIN","Finland","2017","2017",43.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2011","2011",13.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2012","2012",15.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2013","2013",14.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2014","2014",14.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2015","2015",15.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2016","2016",15.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FRA","France","2017","2017",14.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2011","2011",37.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2012","2012",32.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2013","2013",32.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2014","2014",37.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2015","2015",35,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2016","2016",34,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DEU","Germany","2017","2017",38.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GRC","Greece","2012","2012",43.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GRC","Greece","2013","2013",75.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GRC","Greece","2014","2014",39.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GRC","Greece","2015","2015",35.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GRC","Greece","2016","2016",57.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GRC","Greece","2017","2017",55.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ISL","Iceland","2011","2011",23.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ISL","Iceland","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ISL","Iceland","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","IRL","Ireland","2011","2011",31.3,"+","National Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","IRL","Ireland","2012","2012",39.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","IRL","Ireland","2013","2013",44.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","IRL","Ireland","2014","2014",21.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","IRL","Ireland","2015","2015",48.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ITA","Italy","2012","2012",13.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ITA","Italy","2013","2013",19.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ITA","Italy","2014","2014",16.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ITA","Italy","2015","2015",16.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ITA","Italy","2016","2016",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ITA","Italy","2017","2017",19.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LUX","Luxembourg","2011","2011",12.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LUX","Luxembourg","2017","2017",15.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2011","2011",21.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2012","2012",31.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2013","2013",23.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2014","2014",34.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2015","2015",35.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2016","2016",40.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MEX","Mexico","2017","2017",37.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2011","2011",24.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2012","2012",27.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2013","2013",22.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2014","2014",25.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2015","2015",27.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2016","2016",42.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NLD","Netherlands","2017","2017",41.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2011","2011",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2012","2012",54.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2013","2013",52,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2014","2014",36.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2015","2015",39.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2016","2016",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NZL","New Zealand","2017","2017",75,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2011","2011",11.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2012","2012",23.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2013","2013",13.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2014","2014",14.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2015","2015",21.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2016","2016",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NOR","Norway","2017","2017",23.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2011","2011",35.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2012","2012",10.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2013","2013",19.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2014","2014",43.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2015","2015",11.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2016","2016",10,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","POL","Poland","2017","2017",21.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2011","2011",36.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2012","2012",46.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2013","2013",38.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2014","2014",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2015","2015",45.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2016","2016",35.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PRT","Portugal","2017","2017",47.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2011","2011",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2012","2012",38.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2013","2013",31.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2014","2014",55.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2015","2015",42.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2016","2016",39.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVK","Slovakia","2017","2017",22.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2011","2011",34.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2012","2012",36.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2013","2013",39,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2014","2014",45.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2015","2015",43.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2016","2016",47.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ESP","Spain","2017","2017",49.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2011","2011",34.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2012","2012",25.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2013","2013",29.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2014","2014",33.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2015","2015",36,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2016","2016",46.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SWE","Sweden","2017","2017",44.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2011","2011",61.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2012","2012",64.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2013","2013",61.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2014","2014",59.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2015","2015",60.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2016","2016",65.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHE","Switzerland","2017","2017",70.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","TUR","Turkey","2012","2012",9.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","TUR","Turkey","2013","2013",2.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","TUR","Turkey","2016","2016",1.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","TUR","Turkey","2017","2017",2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",18.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",22.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",18.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",25.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",26.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",20.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",23.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BLR","Belarus","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BOL","Bolivia (Plurinational State of)","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BOL","Bolivia (Plurinational State of)","2015","2015",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BOL","Bolivia (Plurinational State of)","2016","2016",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BOL","Bolivia (Plurinational State of)","2017","2017",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BIH","Bosnia and Herzegovina","2012","2012",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BIH","Bosnia and Herzegovina","2013","2013",9.1,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BIH","Bosnia and Herzegovina","2014","2014",54.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BIH","Bosnia and Herzegovina","2015","2015",85.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BIH","Bosnia and Herzegovina","2016","2016",40,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BIH","Bosnia and Herzegovina","2017","2017",61.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2011","2011",40.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2012","2012",41,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2013","2013",38.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2014","2014",31.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2015","2015",38.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2016","2016",31,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BRA","Brazil","2017","2017",38.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2011","2011",40,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2012","2012",57.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2013","2013",73.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2014","2014",76.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2015","2015",32,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2016","2016",37.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BGR","Bulgaria","2017","2017",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BFA","Burkina Faso","2014","2014",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","BFA","Burkina Faso","2015","2015",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2011","2011",43.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2012","2012",14.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2013","2013",29,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2014","2014",27.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2015","2015",42.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2016","2016",43.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHL","Chile","2017","2017",42.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHN","China","2011","2011",4.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHN","China","2016","2016",3.8,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CHN","China","2017","2017",5,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2012","2012",17.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2013","2013",23.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2014","2014",24.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2015","2015",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2016","2016",21.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","COL","Colombia","2017","2017",12.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2011","2011",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2012","2012",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2014","2014",61.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2015","2015",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CRI","Costa Rica","2017","2017",15.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2011","2011",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2012","2012",72.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2013","2013",61.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2014","2014",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2015","2015",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2016","2016",100,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","HRV","Croatia","2017","2017",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CYP","Cyprus","2011","2011",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CYP","Cyprus","2012","2012",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CYP","Cyprus","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CYP","Cyprus","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CYP","Cyprus","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","CYP","Cyprus","2017","2017",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DOM","Dominican Republic","2014","2014",10,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DOM","Dominican Republic","2015","2015",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DOM","Dominican Republic","2016","2016",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","DOM","Dominican Republic","2017","2017",8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2011","2011",30.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2012","2012",52.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2013","2013",38.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2014","2014",68.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2015","2015",76,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2016","2016",40,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","EST","Estonia","2017","2017",38.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FJI","Fiji","2016","2016",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","FJI","Fiji","2017","2017",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GAB","Gabon","2011","2011",10,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GAB","Gabon","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GAB","Gabon","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GAB","Gabon","2016","2016",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GAB","Gabon","2017","2017",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2011","2011",14.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2012","2012",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2013","2013",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2014","2014",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2015","2015",43.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2016","2016",66.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GEO","Georgia","2017","2017",52.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","GUY","Guyana","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","KGZ","Kyrgyzstan","2011","2011",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","KGZ","Kyrgyzstan","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","KGZ","Kyrgyzstan","2013","2013",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","KGZ","Kyrgyzstan","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","KGZ","Kyrgyzstan","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LAO","Lao People's Democratic Republic","2011","2011",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LAO","Lao People's Democratic Republic","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LAO","Lao People's Democratic Republic","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LAO","Lao People's Democratic Republic","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LAO","Lao People's Democratic Republic","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2011","2011",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2012","2012",45.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2013","2013",50,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2014","2014",72.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2015","2015",82.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2016","2016",65,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LVA","Latvia","2017","2017",71.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LBN","Lebanon","2011","2011",21.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2012","2012",66.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2013","2013",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2014","2014",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2015","2015",11.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2016","2016",15.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","LTU","Lithuania","2017","2017",9.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2012","2012",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2013","2013",33.3,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2015","2015",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2016","2016",27.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MKD","North Macedonia","2017","2017",12.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MYS","Malaysia","2016","2016",43.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MYS","Malaysia","2017","2017",2.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MLT","Malta","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MLT","Malta","2012","2012",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MLT","Malta","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MLT","Malta","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MLT","Malta","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MLT","Malta","2017","2017",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MUS","Mauritius","2011","2011",100,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MUS","Mauritius","2014","2014",5.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MUS","Mauritius","2015","2015",,"n","Magnitude nil or negligible"
